já,conjunção,ʒˈa
já,advérbio,ʒˈa
ja·bi·ru,"nome masculino",ʒa.bi.ɾˈu
ja·bu·ti,"nome masculino",ʒa.bu.tʃˈi
ja·ca,"nome feminino",ʒˈa.kə
ja·ca,"nome masculino",ʒˈa.kə
ja·ca·ran·dá,"nome masculino",ʒa.ka.ɾə̃.dˈa
ja·ca·ré,"nome masculino",ʒa.ka.ɾˈɛ
ja·cen·te,"nome masculino",ʒa.sˈẽj.tʃi
ja·cen·te,adjetivo,ʒa.sˈẽj.tʃi
ja·cin·to,"nome masculino",ʒa.sˈĩ.tʊ
"jack· pot","nome masculino",
ja·co·bei·a,"nome feminino",ʒa.ko.bˈej.jə
ja·co·beu,"nome masculino",ʒa.ko.bˈew
ja·co·bi·na·men·te,advérbio,ʒa.ko.bi.na.mˈẽj.tʃi
ja·co·bi·nis·mo,"nome masculino",ʒa.ko.bi.nˈiz.mʊ
ja·co·bi·no,adjetivo,ʒa.ko.bˈi.nʊ
ja·co·bi·no,"nome masculino",ʒa.ko.bˈi.nʊ
"jac·tân·ci· a","nome feminino",ʒa.kə.tˈə̃.sjə
jac·tar,verbo,ʒa.kə.tˈa
jac·to,"nome masculino",ʒˈa.kə.tʊ
"ja·cu·la·tó·ri· a","nome feminino",ʒa.ku.la.tˈɔ.ɾjə
"ja·cu·la·tó·ri· o",adjetivo,ʒa.ku.la.tˈɔ.ɾjʊ
ja·cu·tin·ga,"nome feminino",ʒa.ku.tʃˈĩ.gə
"ja· cuz· zi","nome masculino",
ja·de,"nome masculino",ʒˈa.dʒi
ja·ez,"nome masculino",ʒa.ˈes
ja·ga,adjetivo,ʒˈa.gə
ja·ga,"nome masculino","ʒˈa.gə ou ʒˈa.gə"
ja·gra,"nome feminino",ʒˈa.gɾə
ja·guar,"nome masculino",ʒa.gwˈaɾ
ja·gun·ço,"nome masculino",ʒa.gˈũ.sʊ
jai·nis·mo,"nome masculino",ʒaj.nˈiz.mʊ
jai·nis·ta,"nome feminino",ʒaj.nˈis.tə
jai·nis·ta,"nome masculino",ʒaj.nˈis.tə
jai·nis·ta,adjetivo,ʒaj.nˈis.tə
jal·de,adjetivo,ʒˈaw.dʒi
ja·le·ca,"nome feminino",ʒa.lˈɛ.kə
ja·le·co,"nome masculino",ʒa.lˈɛ.kʊ
"jam-ses· sion","nome feminino",
ja·mai·ca·na,"nome feminino",ʒa.maj.kˈə.nə
ja·mai·ca·no,adjetivo,ʒa.maj.kˈə.nʊ
ja·mai·ca·no,"nome masculino",ʒa.maj.kˈə.nʊ
ja·mais,advérbio,ʒa.mˈajs
jam·ba,"nome masculino",ʒˈə̃.bə
jam·ba,"nome feminino",ʒˈə̃.bə
jam·bi,"nome masculino",ʒə̃.bˈi
jam·bo,"nome masculino",ʒˈə̃.bʊ
"jam· bo· ree","nome masculino",
ja·nar,verbo,ʒa.nˈa
jan·da,"nome feminino",ʒˈə̃.də
ja·nei·ra·da,"nome feminino",ʒa.nej.ɾˈa.də
ja·nei·ras,"nome feminino",ʒa.nˈej.ɾəs
ja·nei·rei·ro,"nome masculino",ʒa.nej.ɾˈej.ɾʊ
ja·nei·rei·ro,adjetivo,ʒa.nej.ɾˈej.ɾʊ
ja·nei·ri·nha,"nome feminino",ʒa.nej.ɾˈi.ɲə
ja·nei·ri·nho,adjetivo,ʒa.nej.ɾˈi.ɲʊ
ja·nei·ros,"nome masculino",ʒa.nˈej.ɾʊs
ja·ne·la,"nome feminino",ʒa.nˈɛ.lə
ja·ne·lar,verbo,ʒa.ne.lˈa
ja·ne·li·nha,"nome feminino",ʒa.ne.lˈi.ɲə
ja·ne·lo,"nome masculino",ʒa.nˈe.lʊ
jan·ga·da,"nome feminino",ʒə̃.gˈa.də
jan·ga·dei·ro,"nome masculino",ʒə̃.ga.dˈej.ɾʊ
jan·go,"nome masculino",ʒˈə̃.gʊ
ja·ní·za·ro,"nome masculino",ʒa.nˈi.za.ɾʊ
ja·no·ta,"nome feminino",ʒa.nˈɔ.tə
ja·no·ta,adjetivo,ʒa.nˈɔ.tə
ja·no·ta,"nome masculino",ʒa.nˈɔ.tə
ja·no·tar,verbo,ʒa.no.tˈa
jan·se·nis·mo,"nome masculino",ʒə̃.se.nˈiz.mʊ
jan·se·nis·ta,"nome masculino",ʒə̃.se.nˈis.tə
jan·se·nis·ta,adjetivo,ʒə̃.se.nˈis.tə
jan·se·nis·ta,"nome feminino",ʒə̃.se.nˈis.tə
jan·ta,"nome feminino",ʒˈə̃.tə
jan·ta·do,adjetivo,ʒə̃.tˈa.dʊ
jan·tar,verbo,ʒə̃.tˈa
jan·tar,"nome masculino",ʒə̃.tˈaɾ
"jan·tar-co·mí·ci· o","nome masculino",ʒə̃.tˌar.ko.mˈi.sjʊ
jan·ta·ra·da,"nome feminino",ʒə̃.ta.ɾˈa.də
jan·ta·rão,"nome masculino",ʒə̃.ta.ɾˈə̃w
jan·te,"nome feminino",ʒˈə̃.tʃi
"ja·nu·á·ri· o","nome masculino",ʒa.nwˈa.ɾjʊ
ja·pão,"nome masculino",ʒa.pˈə̃w
ja·pão,adjetivo,ʒa.pˈə̃w
ja·po·nei·ra,"nome feminino",ʒa.po.nˈej.ɾə
ja·po·nen·se,adjetivo,ʒa.po.nˈẽj.si
ja·po·nês,adjetivo,ʒa.po.nˈes
ja·po·nês,"nome masculino",ʒa.po.nˈes
ja·po·ne·sa,"nome feminino",ʒa.po.nˈe.zə
ja·po·ne·sar,verbo,ʒa.po.ne.zˈa
ja·po·ni·ca·men·te,advérbio,ʒa.pɔ.ni.ka.mˈẽj.tʃi
ja·pó·ni·co,adjetivo,ʒa.pˈɔ.ni.kʊ
ja·po·nis·mo,"nome masculino",ʒa.po.nˈiz.mʊ
ja·po·ni·za·ção,"nome feminino",ʒa.po.ni.za.sˈə̃w
ja·que,"nome masculino",ʒˈa.ki
ja·que·ta,"nome feminino",ʒa.kˈe.tə
ja·que·ta,"nome masculino",ʒa.kˈe.tə
ja·que·tão,"nome masculino",ʒa.ke.tˈə̃w
ja·quin·zi·nho,"nome masculino",ʒa.kĩ.zˈi.ɲʊ
jar·da,"nome feminino",ʒˈaɾ.də
jar·dim,"nome masculino",ʒaɾ.dʒˈiɲ
"jar·dim de in·fân·ci· a","nome masculino",ʒaɾ.dʒˌiɲ.dʒi.ĩ.fˈə̃.sjə
jar·dim-es·co·la,"nome masculino",ʒaɾ.dʒˌiɲ.is.kˈɔ.lə
jar·di·na·gem,"nome feminino",ʒaɾ.dʒi.nˈa.ʒeɲ
jar·di·nar,verbo,ʒaɾ.dʒi.nˈa
jar·di·nei·ra,"nome feminino",ʒaɾ.dʒi.nˈej.ɾə
jar·di·nei·ro,"nome masculino",ʒaɾ.dʒi.nˈej.ɾʊ
jar·di·nei·ro,adjetivo,ʒaɾ.dʒi.nˈej.ɾʊ
jar·di·nis·ta,"nome feminino",ʒaɾ.dʒi.nˈis.tə
jar·di·nis·ta,"nome masculino",ʒaɾ.dʒi.nˈis.tə
jar·gão,"nome masculino",ʒaɾ.gˈə̃w
ja·ro,"nome masculino",ʒˈa.ɾʊ
jar·ra,"nome masculino",ʒˈa.xə
jar·ra,"nome feminino",ʒˈa.xə
jar·rão,"nome masculino",ʒa.xˈə̃w
jar·re·ta,"nome masculino","ʒa.xˈe.tə ou ʒa.xˈe.tə"
jar·re·ta,adjetivo,ʒa.xˈe.tə
jar·re·tar,verbo,ʒa.xe.tˈa
jar·re·te,"nome masculino",ʒa.xˈe.tʃi
jar·re·tei·ra,"nome feminino",ʒa.xe.tˈej.ɾə
jar·ri·nha,"nome feminino",ʒa.xˈi.ɲə
jar·ro,"nome masculino",ʒˈa.xʊ
jas·mim,"nome masculino",ʒaz.mˈiɲ
jas·pe,"nome masculino",ʒˈas.pi
ja·ta·í,"nome feminino","ʒa.ta.ˈi ou ʒa.ta.ˈi"
ja·to,"nome masculino",ʒˈa.tʊ
ja·to,"nome feminino",ʒˈa.tʊ
jau,"nome feminino",ʒˈaw
jau,"nome masculino",ʒˈaw
jau,adjetivo,ʒˈaw
ja·ú,"nome masculino",ʒa.ˈʊ
jau·la,"nome feminino",ʒˈaw.lə
ja·va,"nome feminino",ʒˈa.və
ja·va,"nome masculino",ʒˈa.və
ja·va·li,"nome masculino",ʒa.va.lˈi
ja·va·nês,"nome masculino",ʒa.va.nˈes
ja·va·nês,adjetivo,ʒa.va.nˈes
ja·va·ne·sa,"nome feminino",ʒa.va.nˈe.zə
ja·var·da,"nome feminino",ʒa.vˈaɾ.də
ja·var·di·ce,"nome feminino",ʒa.vaɾ.dʒˈi.si
ja·var·do,adjetivo,ʒa.vˈaɾ.dʊ
ja·var·do,"nome masculino",ʒa.vˈaɾ.dʊ
ja·va·ri,"nome masculino",ʒa.va.ɾˈi
ja·zen·te,"nome feminino","ʒa.zˈẽj.tʃi ou ʒa.zˈẽj.tʃi"
ja·zen·te,adjetivo,ʒa.zˈẽj.tʃi
ja·zer,"nome masculino",ʒa.zˈeɾ
ja·zer,verbo,ʒa.zˈe
ja·zi·da,"nome feminino",ʒa.zˈi.də
ja·zi·go,"nome masculino",ʒa.zˈi.gʊ
jazz,adjetivo,
jazz,"nome masculino",ʒˈaz
jaz·zis·ta,"nome masculino",ʒa.zˈis.tə
jaz·zis·ta,adjetivo,ʒa.zˈis.tə
jaz·zis·ta,"nome feminino",ʒa.zˈis.tə
jaz·zís·ti·co,adjetivo,ʒa.zˈis.tʃi.kʊ
jeans,nome,
jeep,"nome feminino",
jei·to,"nome masculino",ʒˈej.tʊ
jei·to·sa·men·te,advérbio,ʒej.tɔ.za.mˈẽj.tʃi
jei·to·so,adjetivo,ʒej.tˈo.zʊ
je·ju·ar,verbo,ʒe.ʒwˈa
je·jum,"nome masculino",ʒe.ʒˈũ
je·que,"nome masculino",ʒˈɛ.ki
je·re·mi·ar,verbo,ʒe.ɾe.mjˈa
je·re·mi·as,"nome masculino","ʒe.ɾe.mˈi.əs ou ʒe.ɾe.mˈi.əs"
je·re·mi·as,adjetivo,ʒe.ɾe.mˈi.əs
je·ri·co,"nome masculino",ʒe.ɾˈi.kʊ
je·ró·ni·mo,"nome masculino",ʒe.ɾˈɔ.ni.mʊ
je·ró·ni·mo,adjetivo,ʒe.ɾˈɔ.ni.mʊ
je·ro·pi·ga,"nome feminino",ʒe.ɾo.pˈi.gə
je·su·í·ta,adjetivo,ʒe.zwˈi.tə
je·su·í·ta,"nome masculino",ʒe.zwˈi.tə
je·sui·ti·ca·men·te,advérbio,ʒe.zwi.tʃi.ka.mˈẽj.tʃi
je·su·í·ti·co,adjetivo,ʒe.zwˈi.tʃi.kʊ
je·sus,interjeição,ʒe.zˈus
jet-set,"nome masculino",
ji,"nome masculino",ʒˈi
ji·boi·a,"nome feminino",ʒi.bˈɔj.jə
ji·ga,"nome feminino",ʒˈi.gə
ji·ga·jo·ga,"nome feminino",ʒi.ga.ʒˈɔ.gə
"ji· had","nome feminino",
jim·bo,"nome masculino",ʒˈĩ.bʊ
jin·ga,adjetivo,ʒˈĩ.gə
jin·ga,"nome feminino",ʒˈĩ.gə
jin·ga,"nome masculino",ʒˈĩ.gə
ji·pe,"nome masculino",ʒˈi.pi
jiu-jit·su,"nome masculino",
jo·a·lha·ri·a,"nome feminino",ʒo.a.ʎa.ɾˈi.jə
jo·a·lhei·ra,"nome feminino",ʒo.a.ʎˈej.ɾə
jo·a·lhei·ro,"nome masculino",ʒo.a.ʎˈej.ɾʊ
jo·a·lhei·ro,adjetivo,ʒo.a.ʎˈej.ɾʊ
jo·a·ne·te,"nome masculino",ʒo.a.nˈe.tʃi
jo·a·ni·co,"nome masculino",ʒo.a.nˈi.kʊ
jo·a·ni·nha,"nome feminino",ʒo.a.nˈi.ɲə
jo·a·ni·no,adjetivo,ʒo.a.nˈi.nʊ
job,"nome masculino",
jo·bar,verbo,ʒo.bˈa
jo·co·sa·men·te,advérbio,ʒo.kɔ.za.mˈẽj.tʃi
jo·co·si·da·de,"nome feminino",ʒo.ko.zi.dˈa.dʒi
jo·co·so,adjetivo,ʒo.kˈo.zʊ
jo·ei·rar,verbo,ʒwej.ɾˈa
jo·e·lha·da,"nome feminino",ʒwe.ʎˈa.də
jo·e·lhar,verbo,ʒwe.ʎˈa
jo·e·lhei·ra,"nome feminino",ʒwe.ʎˈej.ɾə
jo·e·lhei·ro,adjetivo,ʒwe.ʎˈej.ɾʊ
jo·e·lho,"nome masculino",ʒwˈe.ʎʊ
jo·ga,"nome feminino",ʒˈɔ.gə
jo·ga·da,"nome feminino",ʒo.gˈa.də
jo·ga·do,adjetivo,ʒo.gˈa.dʊ
jo·ga·dor,adjetivo,ʒo.ga.dˈoɾ
jo·ga·dor,"nome masculino",ʒo.ga.dˈoɾ
jo·ga·do·ra,"nome feminino",ʒo.ga.dˈo.ɾə
jo·gão,"nome masculino",ʒo.gˈə̃w
jo·gar,verbo,ʒo.gˈa
jo·ga·ti·na,"nome feminino",ʒo.ga.tʃˈi.nə
jo·gá·vel,adjetivo,ʒo.gˈa.vew
"jog· ging","nome masculino",
jo·gó,"nome masculino",ʒo.gˈɔ
jo·go,"nome masculino",ʒˈo.gʊ
jo·gral,"nome masculino",ʒo.gɾˈaw
jo·gra·les·ca,"nome feminino",ʒo.gɾa.lˈes.kə
jo·gra·les·co,adjetivo,ʒo.gɾa.lˈes.kʊ
jo·gue,"nome masculino","ʒˈɔ.gi ou ʒˈɔ.gi"
jo·gue,adjetivo,ʒˈɔ.gi
jo·gue·tar,verbo,ʒo.ge.tˈa
jo·gue·te,"nome masculino",ʒo.gˈe.tʃi
joi·a,"nome feminino",ʒˈɔj.jə
"joint-ven· tu· re","nome feminino",
joi·o,"nome masculino",ʒˈoj.jʊ
jo·jo·ba,"nome feminino",ʒɔ.ʒˈɔ.bə
"jo· ker","nome masculino",
jo·lar,verbo,ʒo.lˈa
jó·ni·ca,"nome feminino",ʒˈɔ.ni.kə
jo·ni·ca·men·te,advérbio,ʒɔ.ni.ka.mˈẽj.tʃi
jó·ni·co,adjetivo,ʒˈɔ.ni.kʊ
jó·ni·co,"nome masculino",ʒˈɔ.ni.kʊ
"jó·ni· o",adjetivo,ʒˈɔ.njʊ
"jó·ni· o","nome masculino",ʒˈɔ.njʊ
jó·quei,"nome masculino",ʒˈɔ.kej
jor·da·na,"nome feminino",ʒoɾ.dˈə.nə
jor·da·no,adjetivo,ʒoɾ.dˈə.nʊ
jor·da·no,"nome masculino",ʒoɾ.dˈə.nʊ
jor·na,"nome feminino",ʒˈɔr.nə
jor·na·da,"nome feminino",ʒor.nˈa.də
jor·nal,"nome masculino",ʒor.nˈaw
jor·na·le·co,"nome masculino",ʒor.na.lˈɛ.kʊ
jor·na·lei·ro,"nome masculino",ʒor.na.lˈej.ɾʊ
jor·na·lei·ro,adjetivo,ʒor.na.lˈej.ɾʊ
jor·na·lis·mo,"nome masculino",ʒor.na.lˈiz.mʊ
jor·na·lis·ta,"nome feminino",ʒor.na.lˈis.tə
jor·na·lis·ta,"nome masculino",ʒor.na.lˈis.tə
jor·na·lis·ti·ca·men·te,advérbio,ʒor.na.lis.tʃi.ka.mˈẽj.tʃi
jor·na·lís·ti·co,adjetivo,ʒor.na.lˈis.tʃi.kʊ
jor·ra,"nome feminino",ʒˈɔ.xə
jor·rar,verbo,ʒo.xˈa
jor·ro,"nome masculino",ʒˈo.xʊ
jo·se·fi·no,"nome masculino",ʒo.ze.fˈi.nʊ
jo·se·fi·no,adjetivo,ʒo.ze.fˈi.nʊ
jo·ta,"nome feminino",ʒˈɔ.tə
jo·ta,"nome masculino",ʒˈɔ.tə
"jou· le","nome masculino",
jo·vem,"nome masculino",ʒˈɔ.veɲ
jo·vem,"nome feminino",ʒˈɔ.veɲ
jo·vem,adjetivo,ʒˈɔ.veɲ
jo·vi·al,adjetivo,ʒo.vjˈaw
jo·vi·a·li·da·de,"nome feminino",ʒo.vja.li.dˈa.dʒi
jo·vi·al·men·te,advérbio,ʒo.vjaw.mˈẽj.tʃi
"joy· stick","nome masculino",
ju·ba,"nome feminino",ʒˈu.bə
ju·bi·la·ção,"nome feminino",ʒu.bi.la.sˈə̃w
ju·bi·la·do,"nome masculino",ʒu.bi.lˈa.dʊ
ju·bi·la·do,adjetivo,ʒu.bi.lˈa.dʊ
ju·bi·lar,adjetivo,ʒu.bi.lˈaɾ
ju·bi·lar,verbo,ʒu.bi.lˈa
ju·bi·leu,"nome masculino",ʒu.bi.lˈew
jú·bi·lo,"nome masculino",ʒˈu.bi.lʊ
ju·bi·lo·sa·men·te,advérbio,ʒu.bi.lɔ.za.mˈẽj.tʃi
ju·bi·lo·so,adjetivo,ʒu.bi.lˈo.zʊ
ju·cá,"nome masculino",ʒu.kˈa
ju·dai·ca·men·te,advérbio,ʒu.daj.ka.mˈẽj.tʃi
ju·dai·co,adjetivo,ʒu.dˈaj.kʊ
ju·dai·co-cris·tão,adjetivo,ʒu.dˌaj.ko.kɾis.tˈə̃w
ju·da·ís·mo,"nome masculino",ʒu.da.ˈiz.mʊ
ju·dai·zan·te,"nome masculino","ʒu.da.i.zˈə̃.tʃi ou ʒu.da.i.zˈə̃.tʃi"
ju·dai·zan·te,adjetivo,ʒu.da.i.zˈə̃.tʃi
ju·dai·zar,verbo,ʒu.da.i.zˈa
ju·das,"nome masculino",ʒˈu.dəs
ju·deu,"nome masculino",ʒu.dˈew
ju·deu,adjetivo,ʒu.dˈew
ju·di·a,"nome feminino",ʒu.dʒˈi.jə
ju·di·ar,verbo,ʒu.dʒjˈa
ju·di·a·ri·a,"nome feminino",ʒu.dʒja.ɾˈi.jə
ju·di·can·te,adjetivo,ʒu.dʒi.kˈə̃.tʃi
ju·di·ca·ti·vo,adjetivo,ʒu.dʒi.ka.tʃˈi.vʊ
ju·di·ca·tu·ra,"nome feminino",ʒu.dʒi.ka.tˈu.ɾə
ju·di·ci·al,adjetivo,ʒu.dʒi.sjˈaw
ju·di·ci·al·men·te,advérbio,ʒu.dʒi.sjaw.mˈẽj.tʃi
ju·di·ci·ar,verbo,ʒu.dʒi.sjˈa
ju·di·ci·a·ri·a·men·te,advérbio,ʒu.dʒi.sja.ɾja.mˈẽj.tʃi
"ju·di·ci·á·ri· o",adjetivo,ʒu.dʒi.sjˈa.ɾjʊ
ju·di·ci·o·sa·men·te,advérbio,ʒu.dʒi.si.ɔ.za.mˈẽj.tʃi
ju·di·ci·o·so,adjetivo,ʒu.dʒi.si.ˈo.zʊ
ju·di·o,"nome masculino",ʒu.dʒˈi.ʊ
ju·di·o,adjetivo,ʒu.dʒˈi.ʊ
ju·do,"nome masculino",ʒˈu.dʊ
ju·do·ca,"nome masculino",ʒu.dˈɔ.kə
ju·do·ca,"nome feminino",ʒu.dˈɔ.kə
ju·ga·dar,verbo,ʒu.ga.dˈa
ju·gar,verbo,ʒu.gˈa
ju·go,"nome masculino",ʒˈu.gʊ
ju·gos·la·va,"nome feminino",ʒu.gos.lˈa.və
ju·gos·la·vo,"nome masculino",ʒu.gos.lˈa.vʊ
ju·gos·la·vo,adjetivo,ʒu.gos.lˈa.vʊ
ju·guei·ro,adjetivo,ʒu.gˈej.ɾʊ
ju·guei·ro,"nome masculino",ʒu.gˈej.ɾʊ
ju·gu·lar,"nome masculino",ʒu.gu.lˈaɾ
ju·gu·lar,"nome feminino",ʒu.gu.lˈaɾ
ju·gu·lar,verbo,ʒu.gu.lˈa
ju·gu·lar,adjetivo,ʒu.gu.lˈaɾ
ju·iz,"nome masculino",ʒwˈis
"ju·iz de li·nha","nome masculino",ʒwˌis.dʒi.lˈi.ɲə
ju·iz-con·se·lhei·ro,"nome masculino",ʒwˌis.kõ.se.ʎˈej.ɾʊ
ju·iz-pre·si·den·te,"nome masculino",ʒwˌis.pɾe.zi.dˈẽj.tʃi
ju·í·za,"nome feminino",ʒwˈi.zə
ju·í·zo,"nome masculino",ʒwˈi.zʊ
ju·ju·ba,"nome feminino",ʒu.ʒˈu.bə
"ju· ke· box","nome feminino",
jul·ga·do,"nome masculino",ʒuw.gˈa.dʊ
jul·ga·do,adjetivo,ʒuw.gˈa.dʊ
jul·ga·dor,adjetivo,ʒuw.ga.dˈoɾ
jul·ga·dor,"nome masculino",ʒuw.ga.dˈoɾ
jul·ga·men·to,"nome masculino",ʒuw.ga.mˈẽj.tʊ
jul·gar,verbo,ʒuw.gˈa
ju·li·a·na,adjetivo,ʒu.ljˈə.nə
ju·li·a·na,"nome feminino",ʒu.ljˈə.nə
ju·li·a·no,adjetivo,ʒu.ljˈə.nʊ
jum·bai,"nome masculino",ʒũ.bˈaj
jum·ba·ir,verbo,ʒũ.ba.ˈi
ju·men·to,"nome masculino",ʒu.mˈẽj.tʊ
jun·ça,"nome feminino",ʒˈũ.sə
jun·ca·da,"nome feminino",ʒũ.kˈa.də
jun·cal,"nome masculino",ʒũ.kˈaw
jun·ção,"nome feminino",ʒũ.sˈə̃w
jun·car,verbo,ʒũ.kˈa
jun·cei·ra,"nome feminino",ʒũ.sˈej.ɾə
jun·co,"nome masculino",ʒˈũ.kʊ
jun·co·so,adjetivo,ʒũ.kˈo.zʊ
jun·gir,verbo,ʒũ.ʒˈi
jun·gui·a·no,adjetivo,ʒũ.gjˈə.nʊ
jú·ni·or,adjetivo,ʒˈu.ni.oɾ
jú·ni·or,"nome masculino",ʒˈu.ni.oɾ
jú·ni·or,"nome feminino",ʒˈu.ni.oɾ
"jun· kie","nome feminino",
jun·quei·ra,"nome feminino",ʒũ.kˈej.ɾə
jun·qui·lho,"nome masculino",ʒũ.kˈi.ʎʊ
jun·ta,"nome feminino",ʒˈũ.tə
jun·ta·men·te,advérbio,ʒũ.ta.mˈẽj.tʃi
jun·tar,verbo,ʒũ.tˈa
jun·to,"nome masculino",ʒˈũ.tʊ
jun·to,advérbio,ʒˈũ.tʊ
jun·to,adjetivo,ʒˈũ.tʊ
ju·ra,"nome feminino",ʒˈu.ɾə
ju·ra·da,"nome feminino",ʒu.ɾˈa.də
ju·ra·do,"nome masculino",ʒu.ɾˈa.dʊ
ju·ra·do,adjetivo,ʒu.ɾˈa.dʊ
ju·ra·men·tar,verbo,ʒu.ɾa.mẽ.tˈa
ju·ra·men·to,"nome masculino",ʒu.ɾa.mˈẽj.tʊ
ju·rar,verbo,ʒu.ɾˈa
ju·rás·si·co,adjetivo,ʒu.ɾˈa.si.kʊ
ju·re·ma,"nome feminino",ʒu.ɾˈe.mə
jú·ri,"nome masculino",ʒˈu.ɾi
ju·ri·di·ca·men·te,advérbio,ʒu.ɾi.dʒi.ka.mˈẽj.tʃi
ju·ri·di·ci·da·de,"nome feminino",ʒu.ɾi.dʒi.si.dˈa.dʒi
ju·rí·di·co,adjetivo,ʒu.ɾˈi.dʒi.kʊ
ju·rí·di·co-cons·ti·tu·ci·o·nal,adjetivo,ʒu.ɾˌi.dʒi.ko.kõs.tʃi.tu.si.o.nˈaw
ju·ris·con·sul·to,"nome masculino",ʒu.ɾis.kõ.sˈuw.tʊ
ju·ris·di·ção,"nome feminino",ʒu.ɾiz.dʒi.sˈə̃w
ju·ris·di·ci·o·nal,adjetivo,ʒu.ɾiz.dʒi.si.o.nˈaw
"ju·ris·pru·dên·ci· a","nome feminino",ʒu.ɾis.pɾu.dˈẽj.sjə
ju·ris·pru·den·ci·al,adjetivo,ʒu.ɾis.pɾu.dẽ.sjˈaw
ju·ris·ta,"nome masculino",ʒu.ɾˈis.tə
ju·ris·ta,"nome feminino",ʒu.ɾˈis.tə
ju·ro,"nome masculino",ʒˈu.ɾʊ
jus,"nome masculino",ʒˈus
ju·san·te,"nome feminino",ʒu.zˈə̃.tʃi
jus·ta,"nome feminino",ʒˈus.tə
jus·ta·men·te,advérbio,ʒus.ta.mˈẽj.tʃi
jus·ta·por,verbo,ʒus.ta.pˈo
jus·ta·po·si·ção,"nome feminino",ʒus.ta.po.zi.sˈə̃w
jus·ta·pos·to,adjetivo,ʒus.ta.pˈos.tʊ
jus·tar,verbo,ʒus.tˈa
jus·te·za,"nome feminino",ʒus.tˈe.zə
jus·ti·ça,"nome feminino",ʒus.tʃˈi.sə
jus·ti·ça·do,adjetivo,ʒus.tʃi.sˈa.dʊ
jus·ti·ça·do,"nome masculino",ʒus.tʃi.sˈa.dʊ
jus·ti·çar,verbo,ʒus.tʃi.sˈa
jus·ti·cei·ra,"nome feminino",ʒus.tʃi.sˈej.ɾə
jus·ti·cei·ra·men·te,advérbio,ʒus.tʃi.sej.ɾa.mˈẽj.tʃi
jus·ti·cei·ro,"nome masculino",ʒus.tʃi.sˈej.ɾʊ
jus·ti·cei·ro,adjetivo,ʒus.tʃi.sˈej.ɾʊ
jus·ti·fi·ca·ção,"nome feminino",ʒus.tʃi.fi.ka.sˈə̃w
jus·ti·fi·ca·da·men·te,advérbio,ʒus.tʃi.fi.ka.da.mˈẽj.tʃi
jus·ti·fi·ca·do,adjetivo,ʒus.tʃi.fi.kˈa.dʊ
jus·ti·fi·ca·dor,"nome masculino",ʒus.tʃi.fi.ka.dˈoɾ
jus·ti·fi·ca·dor,adjetivo,ʒus.tʃi.fi.ka.dˈoɾ
jus·ti·fi·ca·do·ra,"nome feminino",ʒus.tʃi.fi.ka.dˈo.ɾə
jus·ti·fi·car,verbo,ʒus.tʃi.fi.kˈa
jus·ti·fi·ca·ti·va,"nome feminino",ʒus.tʃi.fi.ka.tʃˈi.və
jus·ti·fi·ca·ti·vo,"nome masculino",ʒus.tʃi.fi.ka.tʃˈi.vʊ
jus·ti·fi·ca·ti·vo,adjetivo,ʒus.tʃi.fi.ka.tʃˈi.vʊ
jus·ti·fi·cá·vel,adjetivo,ʒus.tʃi.fi.kˈa.vew
jus·ti·ni·a·no,adjetivo,ʒus.tʃi.njˈə.nʊ
jus·tís·si·mo,adjetivo,ʒus.tʃˈi.si.mʊ
jus·to,"nome masculino",ʒˈus.tʊ
jus·to,adjetivo,ʒˈus.tʊ
ju·ta,"nome feminino",ʒˈu.tə
ju·ve·nil,"nome feminino",ʒu.ve.nˈiw
ju·ve·nil,adjetivo,ʒu.ve.nˈiw
ju·ve·nil,"nome masculino",ʒu.ve.nˈiw
ju·ve·ni·li·da·de,"nome feminino",ʒu.ve.ni.li.dˈa.dʒi
ju·ve·nil·men·te,advérbio,ʒu.ve.niw.mˈẽj.tʃi
ju·ven·tu·de,"nome feminino",ʒu.vẽ.tˈu.dʒi
